0;1;2;3;4;5;6;7;8;9;10;Date
;     RR Data;            ;FFT spectrum;            ; AR Spectrum;            ;            ;            ;            ;;
;        Time; RR interval;   Frequency;         PSD;   Frequency;         PSD;   VLF comp.;    LF comp.;    HF comp.;;
;         (s);         (s);        (Hz);(ms^2/Hz);        (Hz);(ms^2/Hz);(ms^2/Hz);(ms^2/Hz);(ms^2/Hz);;
;0.716;0.716;0.000;8.9179;0.000;3404.5796;            ;            ;            ;;2024-10-30
;1.406;0.690;0.003;11.4529;0.003;6819.5455;            ;            ;            ;;2024-10-30
;2.088;0.682;0.007;23.9399;0.007;6850.8231;            ;            ;            ;;2024-10-30
;2.779;0.691;0.010;69.2519;0.010;6903.3506;            ;            ;            ;;2024-10-30
;3.545;0.766;0.013;41.6264;0.013;6977.7351;            ;            ;            ;;2024-10-30
;4.281;0.736;0.017;414.7230;0.017;7074.8463;            ;            ;            ;;2024-10-30
;5.000;0.719;0.020;1251.7167;0.020;7195.8377;            ;            ;            ;;2024-10-30
;5.749;0.749;0.023;1142.1156;0.023;7342.1747;            ;            ;            ;;2024-10-30
;6.491;0.742;0.027;1635.2609;0.027;7515.6714;            ;            ;            ;;2024-10-30
;7.200;0.709;0.030;5128.4081;0.030;7718.5376;            ;            ;            ;;2024-10-30
;7.908;0.708;0.033;9490.8628;0.033;7953.4381;            ;            ;            ;;2024-10-30
;9.151;1.243;0.037;14050.8338;0.037;8223.5665;            ;            ;            ;;2024-10-30
;10.185;1.034;0.040;19626.3883;0.040;8532.7383;            ;            ;            ;;2024-10-30
;11.201;1.016;0.043;21303.8963;0.043;8885.5063;            ;            ;            ;;2024-10-30
;12.069;0.868;0.047;13916.8328;0.047;9287.3061;            ;            ;            ;;2024-10-30
;12.834;0.765;0.050;3769.3197;0.050;9744.6387;            ;            ;            ;;2024-10-30
;13.560;0.726;0.053;1401.1747;0.053;10265.3018;            ;            ;            ;;2024-10-30
;14.273;0.713;0.057;3727.5977;0.057;10858.6835;            ;            ;            ;;2024-10-30
;15.536;1.263;0.060;3724.4844;0.060;11536.1394;            ;            ;            ;;2024-10-30
;16.690;1.154;0.063;8830.0269;0.063;12311.4789;            ;            ;            ;;2024-10-30
;17.816;1.126;0.067;22179.2294;0.067;13201.5985;            ;            ;            ;;2024-10-30
;18.827;1.011;0.070;24654.1755;0.070;14227.3143;            ;            ;            ;;2024-10-30
;19.676;0.849;0.073;11907.5241;0.073;15414.4664;            ;            ;            ;;2024-10-30
;20.459;0.783;0.077;17013.9431;0.077;16795.4018;            ;            ;            ;;2024-10-30
;21.243;0.784;0.080;49936.6996;0.080;18410.9867;            ;            ;            ;;2024-10-30
;22.551;1.308;0.083;68677.0821;0.083;20313.3751;            ;            ;            ;;2024-10-30
;23.703;1.152;0.087;50335.5165;0.087;22569.8673;            ;            ;            ;;2024-10-30
;24.978;1.275;0.090;21649.5125;0.090;25268.3720;            ;            ;            ;;2024-10-30
;25.776;0.798;0.093;6434.0390;0.093;28525.2623;            ;            ;            ;;2024-10-30
;26.497;0.721;0.097;3331.0759;0.097;32496.8762;            ;            ;            ;;2024-10-30
;27.207;0.710;0.100;13791.6582;0.100;37396.6762;            ;            ;            ;;2024-10-30
;27.935;0.728;0.103;45463.9069;0.103;43521.3852;            ;            ;            ;;2024-10-30
;29.252;1.317;0.107;84625.1134;0.107;51291.6796;            ;            ;            ;;2024-10-30
;30.376;1.124;0.110;87291.1904;0.110;61317.0452;            ;            ;            ;;2024-10-30
;31.451;1.075;0.113;39221.3054;0.113;74501.6447;            ;            ;            ;;2024-10-30
;32.196;0.745;0.117;35795.8726;0.117;92221.1709;            ;            ;            ;;2024-10-30
;32.908;0.712;0.120;111040.6001;0.120;116623.9247;            ;            ;            ;;2024-10-30
;33.637;0.729;0.123;119657.6430;0.123;151146.8773;            ;            ;            ;;2024-10-30
;34.942;1.305;0.127;72072.2116;0.127;201377.4003;            ;            ;            ;;2024-10-30
;36.157;1.215;0.130;101513.9309;0.130;276318.7998;            ;            ;            ;;2024-10-30
;37.244;1.087;0.133;133318.3689;0.133;389317.6082;            ;            ;            ;;2024-10-30
;38.095;0.851;0.137;99879.7426;0.137;553956.3932;            ;            ;            ;;2024-10-30
;38.881;0.786;0.140;55028.9574;0.140;759118.9394;            ;            ;            ;;2024-10-30
;39.617;0.736;0.143;12319.2408;0.143;916160.6916;            ;            ;            ;;2024-10-30
;40.865;1.248;0.147;95358.0264;0.147;898830.5490;            ;            ;            ;;2024-10-30
;41.965;1.100;0.150;594481.7726;0.150;733329.3819;            ;            ;            ;;2024-10-30
;43.178;1.213;0.153;1408368.5597;0.153;547469.3329;            ;            ;            ;;2024-10-30
;43.995;0.817;0.157;1854322.7906;0.157;402894.7368;            ;            ;            ;;2024-10-30
;44.716;0.721;0.160;1580658.8709;0.160;302140.6940;            ;            ;            ;;2024-10-30
;45.424;0.708;0.163;946074.1642;0.163;233174.3793;            ;            ;            ;;2024-10-30
;46.170;0.746;0.167;378272.8755;0.167;185276.4042;            ;            ;            ;;2024-10-30
;47.484;1.314;0.170;72904.2892;0.170;151191.1186;            ;            ;            ;;2024-10-30
;48.632;1.148;0.173;25563.9310;0.173;126304.7064;            ;            ;            ;;2024-10-30
;49.919;1.287;0.177;66700.0234;0.177;107694.3577;            ;            ;            ;;2024-10-30
;50.755;0.836;0.180;60318.6183;0.180;93478.2141;            ;            ;            ;;2024-10-30
;51.488;0.733;0.183;19584.3543;0.183;82416.6562;            ;            ;            ;;2024-10-30
;52.221;0.733;0.187;857.8281;0.187;73673.1231;            ;            ;            ;;2024-10-30
;53.117;0.896;0.190;2458.3522;0.190;66669.6744;            ;            ;            ;;2024-10-30
;54.364;1.247;0.193;1091.6415;0.193;60998.2184;            ;            ;            ;;2024-10-30
;55.555;1.191;0.197;2058.8668;0.197;56364.7704;            ;            ;            ;;2024-10-30
;56.508;0.953;0.200;9358.7349;0.200;52553.6590;            ;            ;            ;;2024-10-30
;57.401;0.893;0.203;14798.0573;0.203;49404.0316;            ;            ;            ;;2024-10-30
;58.271;0.870;0.207;16803.0680;0.207;46794.1043;            ;            ;            ;;2024-10-30
;59.055;0.784;0.210;14016.4284;0.210;44630.3917;            ;            ;            ;;2024-10-30
;60.379;1.324;0.213;8611.3878;0.213;42840.1973;            ;            ;            ;;2024-10-30
;61.572;1.193;0.217;7323.9248;0.217;41366.2825;            ;            ;            ;;2024-10-30
;62.582;1.010;0.220;13020.6114;0.220;40163.0084;            ;            ;            ;;2024-10-30
;63.470;0.888;0.223;26869.6222;0.223;39193.4926;            ;            ;            ;;2024-10-30
;64.322;0.852;0.227;42133.1293;0.227;38427.4689;            ;            ;            ;;2024-10-30
;65.154;0.832;0.230;45799.5225;0.230;37839.6416;            ;            ;            ;;2024-10-30
;65.889;0.735;0.233;37199.4997;0.233;37408.3878;            ;            ;            ;;2024-10-30
;67.187;1.298;0.237;26372.7146;0.237;37114.7068;            ;            ;            ;;2024-10-30
;68.283;1.096;0.240;16216.9889;0.240;36941.3489;            ;            ;            ;;2024-10-30
;69.253;0.970;0.243;4507.6988;0.243;36872.0743;            ;            ;            ;;2024-10-30
;70.078;0.825;0.247;829.5542;0.247;36891.0169;            ;            ;            ;;2024-10-30
;70.857;0.779;0.250;18767.0059;0.250;36982.1402;            ;            ;            ;;2024-10-30
;71.599;0.742;0.253;48531.9323;0.253;37128.7863;            ;            ;            ;;2024-10-30
;72.482;0.883;0.257;65544.0875;0.257;37313.3366;            ;            ;            ;;2024-10-30
;73.627;1.145;0.260;65127.4112;0.260;37517.0088;            ;            ;            ;;2024-10-30
;74.851;1.224;0.263;61482.4498;0.263;37719.8282;            ;            ;            ;;2024-10-30
;75.734;0.883;0.267;59763.8704;0.267;37900.8105;            ;            ;            ;;2024-10-30
;76.482;0.748;0.270;50116.5289;0.270;38038.3883;            ;            ;            ;;2024-10-30
;77.208;0.726;0.273;28604.0036;0.273;38111.0961;            ;            ;            ;;2024-10-30
;77.944;0.736;0.277;12637.8675;0.277;38098.4937;            ;            ;            ;;2024-10-30
;79.236;1.292;0.280;30674.6041;0.280;37982.2708;            ;            ;            ;;2024-10-30
;80.236;1.000;0.283;80637.7577;0.283;37747.4268;            ;            ;            ;;2024-10-30
;81.234;0.998;0.287;111312.8971;0.287;37383.3809;            ;            ;            ;;2024-10-30
;82.405;1.171;0.290;94478.4660;0.290;36884.8528;            ;            ;            ;;2024-10-30
;83.162;0.757;0.293;60971.9264;0.293;36252.3640;            ;            ;            ;;2024-10-30
;83.906;0.744;0.297;37541.5436;0.297;35492.2619;            ;            ;            ;;2024-10-30
;85.017;1.111;0.300;21213.0054;0.300;34616.2377;            ;            ;            ;;2024-10-30
;86.282;1.265;0.303;6702.8044;0.303;33640.3991;            ;            ;            ;;2024-10-30
;87.387;1.105;0.307;11958.6781;0.307;32584.0229;            ;            ;            ;;2024-10-30
;88.311;0.924;0.310;48304.2107;0.310;31468.1605;            ;            ;            ;;2024-10-30
;89.123;0.812;0.313;75953.9224;0.313;30314.2686;            ;            ;            ;;2024-10-30
;89.854;0.731;0.317;61833.4588;0.317;29143.0114;            ;            ;            ;;2024-10-30
;90.633;0.779;0.320;31561.2940;0.320;27973.3283;            ;            ;            ;;2024-10-30
;91.899;1.266;0.323;16923.1064;0.323;26821.8071;            ;            ;            ;;2024-10-30
;92.952;1.053;0.327;23315.8317;0.327;25702.3537;            ;            ;            ;;2024-10-30
;94.051;1.099;0.330;47238.6528;0.330;24626.1147;            ;            ;            ;;2024-10-30
;94.964;0.913;0.333;70642.6859;0.333;23601.5952;            ;            ;            ;;2024-10-30
;95.814;0.850;0.337;69050.3796;0.337;22634.9057;            ;            ;            ;;2024-10-30
;96.681;0.867;0.340;45478.7133;0.340;21730.0842;            ;            ;            ;;2024-10-30
;97.813;1.132;0.343;22492.2050;0.343;20889.4451;            ;            ;            ;;2024-10-30
;98.958;1.145;0.347;8927.3742;0.347;20113.9243;            ;            ;            ;;2024-10-30
;99.963;1.005;0.350;1570.0228;0.350;19403.3966;            ;            ;            ;;2024-10-30
;100.818;0.855;0.353;2806.8943;0.353;18756.9558;            ;            ;            ;;2024-10-30
;101.606;0.788;0.357;10516.7992;0.357;18173.1515;            ;            ;            ;;2024-10-30
;102.326;0.720;0.360;12605.8578;0.360;17650.1826;            ;            ;            ;;2024-10-30
;103.046;0.720;0.363;6827.7010;0.363;17186.0507;            ;            ;            ;;2024-10-30
;103.787;0.741;0.367;1771.8542;0.367;16778.6769;            ;            ;            ;;2024-10-30
;105.157;1.370;0.370;1106.3080;0.370;16425.9872;            ;            ;            ;;2024-10-30
;106.363;1.206;0.373;3244.5007;0.373;16125.9699;            ;            ;            ;;2024-10-30
;107.471;1.108;0.377;8658.4942;0.377;15876.7087;            ;            ;            ;;2024-10-30
;108.627;1.156;0.380;18791.0459;0.380;15676.3942;            ;            ;            ;;2024-10-30
;109.569;0.942;0.383;26134.2766;0.383;15523.3146;            ;            ;            ;;2024-10-30
;110.314;0.745;0.387;18868.5965;0.387;15415.8260;            ;            ;            ;;2024-10-30
;111.031;0.717;0.390;7807.4052;0.390;15352.3008;            ;            ;            ;;2024-10-30
;111.752;0.721;0.393;11999.2116;0.393;15331.0521;            ;            ;            ;;2024-10-30
;113.055;1.303;0.397;20521.1810;0.397;15350.2305;            ;            ;            ;;2024-10-30
;114.146;1.091;0.400;21857.6472;0.400;15407.6883;            ;            ;            ;;2024-10-30
;115.137;0.991;0.403;29114.4088;0.403;15500.8069;            ;            ;            ;;2024-10-30
;116.018;0.881;0.407;43320.8644;0.407;15626.2825;            ;            ;            ;;2024-10-30
;116.838;0.820;0.410;48846.5428;0.410;15779.8687;            ;            ;            ;;2024-10-30
;117.625;0.787;0.413;42349.6396;0.413;15956.0775;            ;            ;            ;;2024-10-30
;118.319;0.694;0.417;30804.5515;0.417;16147.8517;            ;            ;            ;;2024-10-30
;118.998;0.679;0.420;17973.6021;0.420;16346.2345;            ;            ;            ;;2024-10-30
;119.688;0.690;0.423;6136.9661;0.423;16540.0806;            ;            ;            ;;2024-10-30
;120.942;1.254;0.427;776.8409;0.427;16715.8818;            ;            ;            ;;2024-10-30
;122.014;1.072;0.430;3091.6427;0.430;16857.8037;            ;            ;            ;;2024-10-30
;123.044;1.030;0.433;6542.1635;0.433;16948.0508;            ;            ;            ;;2024-10-30
;124.052;1.008;0.437;6805.6881;0.437;16967.6731;            ;            ;            ;;2024-10-30
;124.998;0.946;0.440;4877.0544;0.440;16897.8814;            ;            ;            ;;2024-10-30
;125.831;0.833;0.443;6496.9292;0.443;16721.8417;            ;            ;            ;;2024-10-30
;126.576;0.745;0.447;12733.9469;0.447;16426.7659;            ;            ;            ;;2024-10-30
;127.280;0.704;0.450;15202.4681;0.450;16005.9533;            ;            ;            ;;2024-10-30
;127.976;0.696;0.453;12102.5568;0.453;15460.3270;            ;            ;            ;;2024-10-30
;128.679;0.703;0.457;8106.0992;0.457;14799.0250;            ;            ;            ;;2024-10-30
;129.469;0.790;0.460;4812.1363;0.460;14038.7943;            ;            ;            ;;2024-10-30
;130.669;1.200;0.463;3000.0528;0.463;13202.2374;            ;            ;            ;;2024-10-30
;131.688;1.019;0.467;5800.9601;0.467;12315.2779;            ;            ;            ;;2024-10-30
